Entity,Year,"Expenditure per student as % of GDP (primary), 1974-2014 - World Bank","Teacher-pupil ratio (primary), 1970-2014 - World Bank","Pri - Government expenditure per student, primary (% of GDP per capita)","Sec - Government expenditure per student, secondary (% of GDP per capita)","Tert - Government expenditure per student, tertiary (% of GDP per capita)",Total Government Expenditure on Education,Share of Education in Government Expenditure,Expenditure on primary as % of government expenditure on education
Switzerland,2010,21.98747,,21.98747,26.40214,39.40673,4.94787,15.949,27.96992
Switzerland,2011,23.43441,,23.43441,26.01421,39.85732,4.99342,15.89852,28.91115
Switzerland,2012,24.49224,10.7542,24.49224,26.05398,39.39641,5.04805,16.09951,29.33262
Sweden,1971,,19.97828,,,,,,
Sweden,1972,,19.45624,,,,,,
Sweden,1973,,17.18566,,,,,,
Sweden,1974,,16.86167,,,,,,
Sweden,1975,,16.03441,,,,,,
Sweden,1976,,20.43812,,,,,,
Sweden,1993,,9.5482,,,,,,
Sweden,1994,,10.16069,,,,,,
Sweden,1995,,10.52424,,,,,,
Sweden,1996,,11.21408,,,,6.92501,,
Sweden,1997,,11.83295,,,,,,
Sweden,1998,22.38859,12.4508,22.38859,27.04631,59.07135,7.16734,12.77152,26.33369
Sweden,1999,21.33407,12.3228,21.33407,24.90773,49.41431,6.93026,12.4802,26.51768
Sweden,2000,21.75482,11.83778,21.75482,24.45585,47.40924,6.81885,13.00554,27.89425
Sweden,2001,20.67893,11.40012,20.67893,24.1736,46.56837,6.68601,12.93972,27.32787
Sweden,2002,22.25691,11.46596,22.25691,24.3689,46.22134,7.00104,13.24319,27.98942
Sweden,2003,21.84159,11.18875,21.84159,24.37179,42.76821,6.85764,12.95974,27.55029
Sweden,2004,23.55072,10.10989,23.55072,31.64553,40.05419,6.72268,13.08087,26.9065
Sweden,2005,23.60149,10.05038,23.60149,30.77463,38.18067,6.55951,12.78735,26.23802
Sweden,2006,23.12511,9.96625,23.12511,29.93903,36.91716,6.41067,12.79996,24.90185
Sweden,2007,23.68994,9.8046,23.68994,29.04545,36.30804,6.21507,12.86494,25.0466
Sweden,2008,24.79804,9.55123,24.79804,29.196,39.10802,6.39073,13.0583,24.60966
Sweden,2009,26.77248,9.34009,26.77248,31.19894,42.39225,6.85779,13.21638,24.07469
Sweden,2010,26.17976,9.53888,26.17976,30.22184,39.60917,6.62199,13.34556,24.2866
Sweden,2011,25.72188,9.2663,25.72188,31.08369,38.4747,6.49112,13.24639,24.25941
Sweden,2012,,9.64567,,,,7.65619,15.2498,21.98401
Syria,1971,,36.8015,,,,,,
Syria,1972,,36.01959,,,,,,
Syria,1973,,36.32402,,,,,,
Syria,1974,,36.75235,,,,,,
Syria,1975,,34.62123,,,,,,
Syria,1976,,33.86258,,,,,,
Syria,1977,,32.72545,,,,,,
Syria,1978,,32.00104,,,,,,
Syria,1979,,30.50427,,,,,,
Syria,1980,,29.4374,,,,,,
Syria,1981,,28.11262,,,,,,
Syria,1982,,27.79374,,,,,,
Syria,1983,,27.26846,,,,,,
Syria,1984,,27.19603,,,,,,
Syria,1985,,27.05551,,,,,,
Syria,1986,,25.89366,,,,,,
Syria,1987,,25.22223,,,,,,
Syria,1988,,26.49236,,,,,,
Syria,1989,,26.92287,,,,,,
Syria,1990,,26.12085,,,,,,
Syria,1991,,25.06963,,,,,,
Syria,1992,,24.74328,,,,,,
Syria,1993,,24.23779,,,,,,
Syria,1994,,23.7348,,,,,,
Syria,1995,,23.3829,,,,,,
Syria,1996,,23.54409,,,,3.69905,,
Syria,1997,,23.45652,,,,,,
Syria,1998,9.85214,22.92187,9.85214,18.50307,,,,
Syria,1999,11.11033,24.92838,11.11033,21.54271,,,,
Syria,2000,12.53568,24.77985,12.53568,23.31194,,,,
Syria,2001,,24.11964,,,,4.36049,15.66206,
Syria,2002,13.10479,25.32848,13.10479,24.23854,78.87338,5.04694,16.82607,44.37828
Syria,2003,,,,,102.11359,6.48084,19.8554,
Syria,2004,,,,,81.28736,5.37148,17.1454,
Syria,2006,,,,,46.87014,5.346,20.04848,
Syria,2007,17.66093,,17.66093,13.40291,42.99468,4.87197,18.92593,42.81054
Syria,2008,,,,,44.77191,4.59525,20.04079,
Syria,2009,17.59872,,17.59872,14.94481,49.00281,5.13014,19.18405,38.87276
Syria,2012,19.31907,,19.31907,16.29573,,,,
Tanzania,1970,,46.75438,,,,,,
Tanzania,1971,,45.88847,,,,,,
Tanzania,1972,,45.52513,,,,,,
Tanzania,1973,,46.59736,,,,,,
Tanzania,1974,,49.05415,,,,,,
Tanzania,1975,,53.55292,,,,,,
Tanzania,1976,,49.77317,,,,,,
Tanzania,1977,,50.16914,,,,,,
Tanzania,1978,,46.17832,,,,,,
Tanzania,1979,,41.53122,,,,,,
Tanzania,1981,,43.32876,,,,,,
Tanzania,1982,,39.75104,,,,,,
Tanzania,1983,,39.65096,,,,,,
Tanzania,1984,,38.23891,,,,,,
Tanzania,1985,,34.23583,,,,,,
Tanzania,1986,,33.27616,,,,,,
Tanzania,1987,,33.0851,,,,,,
Tanzania,1988,,32.97371,,,,,,
Tanzania,1989,,33.11856,,,,,,
Tanzania,1990,,34.889,,,,,,
Tanzania,1991,,35.77675,,,,,,
Tanzania,1992,,35.57033,,,,,,
Tanzania,1993,,36.70085,,,,,,
Tanzania,1994,,36.54312,,,,,,
Tanzania,1995,,36.83172,,,,,,
Tanzania,1996,,36.21515,,,,2.53283,,
Tanzania,1997,,36.91207,,,,2.45859,,
Tanzania,1998,,38.01943,,,,2.17591,11.79397,
Tanzania,1999,,40.28437,,,,,,
Tanzania,2001,,45.99111,,,,,,
Tanzania,2002,,52.99786,,,,,,
Tanzania,2003,,56.89936,,,,,,
Tanzania,2004,14.48288,58.27379,14.48288,,722.5965,4.65018,19.49264,61.77353
Tanzania,2005,12.56582,55.85542,12.56582,,711.30194,4.61078,18.14316,56.02344
Tanzania,2006,9.77289,52.40834,9.77289,,,3.2711,15.01412,52.67562
Tanzania,2007,12.03838,53.08766,12.03838,,,4.0419,19.43172,49.16853
Tanzania,2008,8.94405,52.3892,8.94405,,,4.25245,18.77841,45.43192
Tanzania,2009,8.28918,53.70457,8.28918,,,4.04365,17.41092,41.90611
Tanzania,2010,,50.76274,,12.13997,650.78271,4.62239,19.64802,
Tanzania,2012,,45.56776,,,,,,
Tanzania,2013,,43.44315,,,,,,
Tanzania,2014,,,,,,3.48143,17.25627,49.15033
Thailand,1971,,34.67302,,,,,,
Thailand,1974,,30.10394,,,,,,
Thailand,1975,,30.15075,,,,,,
Thailand,1976,,27.96192,,,,,,
Thailand,1977,,30.21801,,,,,,
Thailand,1978,,28.8802,,,,,,
Thailand,1983,,20.67687,,,,,,
Thailand,1984,,19.78909,,,,,,
Thailand,1985,,19.46745,,,,,,
Thailand,1987,,20.06617,,,,,,
Thailand,1988,,20.29185,,,,,,
Thailand,1989,,20.23474,,,,,,
Thailand,1990,,20.2664,,,,,,
Thailand,1991,,22.10699,,,,,,
Thailand,1992,,20.13314,,,,,,
Thailand,1993,,19.81136,,,,,,
Thailand,1994,,20.52285,,,,,,
Thailand,1996,,18.8329,,,,3.52053,,
Thailand,1997,,,,,,4.55563,,
Thailand,1998,12.79615,18.73022,12.79615,18.9153,45.35719,4.7008,19.48098,26.50846
Thailand,1999,,20.56669,,,,4.99186,18.97908,
Thailand,2000,17.81924,20.79357,17.81924,,36.03962,5.41043,28.3886,32.22869
Thailand,2001,16.84401,19.08866,16.84401,15.95169,32.74108,5.01636,24.24127,32.07042
Thailand,2002,,18.56249,,,,4.09107,16.22287,
Thailand,2003,,,,,,3.97741,20.86637,
Thailand,2004,14.37913,,14.37913,15.85624,25.7405,4.3196,21.45771,30.96506
Thailand,2005,,,,,25.48042,4.22818,20.54676,
Thailand,2006,,18.26577,,,29.00945,4.3373,22.00282,
Thailand,2007,,17.71738,,,,3.83607,18.48466,
Thailand,2008,20.13626,15.99218,20.13626,7.48592,21.63148,3.75055,18.16283,45.13959
Thailand,2009,23.49026,,23.49026,8.94243,21.85166,4.12553,18.17831,46.13831
Thailand,2010,19.40826,16.2581,19.40826,14.8314,16.95367,3.75264,16.22264,40.08495
Thailand,2011,34.32412,15.78457,34.32412,15.0492,20.50029,5.15515,22.63026,50.4469
Thailand,2012,29.4466,16.28069,29.4466,19.68872,19.5213,4.92835,21.39677,44.78126
Tajikistan,1991,,21.31113,,,,,,
Tajikistan,1992,,21.74715,,,,,,
Tajikistan,1993,,20.80718,,,,,,
Tajikistan,1994,,22.24579,,,,,,
Tajikistan,1995,,22.85605,,,,,,
Tajikistan,1996,,22.4766,,,,2.04298,,
Tajikistan,1997,,22.79757,,,,,,
Tajikistan,1998,,22.70828,,,,2.52871,15.07245,
Tajikistan,1999,,21.98287,,,,2.07659,11.83439,
Tajikistan,2000,,21.84551,,,,2.32863,12.02514,
Tajikistan,2001,,21.7869,,,,2.37658,13.18853,
Tajikistan,2002,,21.78474,,,19.66032,2.7758,14.59364,
Tajikistan,2003,,22.3594,,,10.04232,2.42263,12.69424,
Tajikistan,2004,,21.51849,,,7.19306,2.77208,13.67676,
Tajikistan,2005,,21.32679,,,11.85853,3.51215,15.29338,
Tajikistan,2006,,22.17816,,,9.35829,3.40348,15.63601,
Tajikistan,2007,,21.60943,,,10.17723,3.41328,12.21488,
Tajikistan,2008,,22.67432,,,18.93263,3.45983,12.8005,
Tajikistan,2009,,23.24594,,,19.0862,4.09831,14.31216,
Tajikistan,2010,,25.18145,,,15.73408,4.00675,15.33145,
Tajikistan,2011,,23.27456,,,13.50672,3.93511,14.56051,
Tajikistan,2012,,23.00472,,,18.53374,4.01803,16.35024,
Tajikistan,2013,,,,,19.33499,,,
Tajikistan,2014,,22.3589,,,,,,
Togo,1971,,58.45613,,,,,,
Togo,1972,,60.37813,,,,,,
Togo,1973,,59.48617,,,,,,
Togo,1974,,59.50325,,,,,,
Togo,1975,,58.54683,,,,,,
Togo,1976,,59.68668,,,,,,
Togo,1977,,60.56694,,,,,,
Togo,1978,,58.12109,,,,,,
Togo,1979,,55.43369,,,,,,
Togo,1980,,54.29058,,,,,,
Togo,1981,,55.07967,,,,,,
Togo,1982,,51.83896,,,,,,
Togo,1983,,48.20139,,,,,,
Togo,1984,,45.08388,,,,,,
Togo,1985,,44.42142,,,,,,
Togo,1986,,46.06011,,,,,,
Togo,1987,,50.25659,,,,,,
Togo,1988,,51.66419,,,,,,
Togo,1989,,54.61232,,,,,,
Togo,1990,,55.63861,,,,,,
Togo,1991,,58.25862,,,,,,
Togo,1992,,63.78768,,,,,,
Togo,1994,,53.10531,,,,,,
Togo,1995,,54.86158,,,,,,
Togo,1996,,50.84948,,,,4.41244,,
Togo,1997,,46.37572,,,,,,
Togo,1998,9.2563,45.51107,9.2563,,280.01941,3.98424,20.98232,44.64797
Togo,1999,7.88595,41.28126,7.88595,28.24938,,4.18572,23.41876,37.90643
Togo,2000,11.64782,37.45983,11.64782,24.85394,,4.50842,24.42371,48.58945
Togo,2001,10.92517,34.33866,10.92517,,,4.18779,25.73136,49.38875
Togo,2002,10.58689,35.20108,10.58689,,,4.01732,30.70003,50.27852
Togo,2003,11.10572,35.45168,11.10572,,,4.19533,27.75643,49.08111
Togo,2004,8.49457,39.08429,8.49457,,,3.62152,21.83069,42.79547
Togo,2005,7.91173,33.59536,7.91173,,,3.4069,17.67808,41.77848
Togo,2006,6.65928,37.56283,6.65928,,,3.66374,17.28665,33.62559
Togo,2007,8.60424,39.13792,8.60424,17.55376,142.35107,3.69932,18.15452,40.72418
Togo,2008,8.58254,41.32555,8.58254,,,3.43782,19.24566,44.00411
Togo,2009,10.36479,43.50925,10.36479,,,4.11576,19.37198,50.20335
Togo,2010,11.20261,40.57306,11.20261,,83.39767,4.4232,19.61576,51.67602
Togo,2011,10.783,40.94767,10.783,15.42058,72.46629,4.43707,18.63494,48.80468
Togo,2012,14.42343,41.67781,14.42343,,86.72306,4.66829,17.68043,63.62988
Togo,2013,12.37714,41.34921,12.37714,,102.74944,4.40514,17.20001,58.58388
Togo,2014,,,,,,4.83798,19.36476,58.94724
Timor,2001,,61.9124,,,,,,
Timor,2002,,47.17944,,,,,,
Timor,2003,,46.8161,,,,,,
Timor,2004,,50.71393,,,,,,
Timor,2008,,,,,,8.10202,9.86456,
Timor,2009,,29.77684,,,58.52037,11.46614,15.52864,
Timor,2010,,30.19877,,,62.88849,10.48715,12.88816,
Timor,2011,,31.35481,,,,9.46313,9.61729,72.75833
Timor,2014,,,,,,7.00852,7.74731,
Tonga,1970,,27.15046,,,,,,
Tonga,1971,,25.33333,,,,,,
Tonga,1972,,25.80374,,,,,,
Tonga,1973,,26.03432,,,,,,
Tonga,1974,,25.34731,,,,,,
Tonga,1975,,27.99419,,,,,,
Tonga,1976,,25.38983,,,,,,
Tonga,1978,,25.92641,,,,,,
Tonga,1979,,24.13692,,,,,,
Tonga,1980,,24.34315,,,,,,
Tonga,1981,,24.98417,,,,,,
Tonga,1982,,21.06053,,,,,,
Tonga,1983,,19.6262,,,,,,
Tonga,1984,,20.89012,,,,,,
Tonga,1985,,22.875,,,,,,
Tonga,1986,,22.31135,,,,,,
Tonga,1987,,21.65155,,,,,,
Tonga,1990,,23.97968,,,,,,
Tonga,1991,,23.42857,,,,,,
Tonga,1992,,21.24745,,,,,,
Tonga,1993,,22.27056,,,,,,
Tonga,1994,,23.59486,,,,,,
Tonga,1995,,21.2398,,,,,,
Tonga,1996,,20.96642,,,,,,
Tonga,1997,,21.0202,,,,,,
Tonga,1998,,21.8883,,,0,5.59089,,28.47209
Tonga,1999,,20.90037,,,,5.46092,22.60827,
Tonga,2000,,22.14456,,,,4.94077,22.95586,
Tonga,2001,,20.69623,,,,4.53256,19.7819,
Tonga,2002,10.78242,22.12807,10.78242,7.63346,,3.79232,15.46275,49.16414
Tonga,2003,9.08262,21.71238,9.08262,8.7786,,4.15218,18.41225,37.76228
Tonga,2004,9.65381,20.30012,9.65381,7.44064,126.3574,3.89872,18.10253,44.4381
Tonga,2005,,20.30036,,,,,,
Tonga,2006,,22.29079,,,,,,
Tonga,2007,,25.4015,,,,,,
Tonga,2008,,25.06316,,,,,,
Tonga,2009,,24.58676,,,,,,
Tonga,2010,,24.88626,,,,,,
Tonga,2011,,24.12606,,,,,,
Tonga,2012,,21.10539,,,,,,
Tonga,2013,,25.74776,,,,,,
Turkey,1971,,37.80389,,,,,,
Turkey,1972,,36.11195,,,,,,
Turkey,1973,,33.12517,,,,,,
Turkey,1974,,34.02891,,,,,,
Turkey,1975,,33.55384,,,,,,
Turkey,1976,,31.94539,,,,,,
Turkey,1977,,30.16475,,,,,,
Turkey,1978,,29.62344,,,,,,
Turkey,1979,,29.7868,,,,,,
Turkey,1981,,26.62431,,,,,,
Turkey,1982,,27.53688,,,,,,
Turkey,1983,,28.55453,,,,,,
Turkey,1984,,31.10382,,,,,,
Turkey,1985,,31.14897,,,,,,
Turkey,1986,,31.19571,,,,,,
Turkey,1987,,30.91192,,,,,,
Turkey,1988,,31.14063,,,,,,
Turkey,1989,,30.62648,,,,,,
Turkey,1990,,30.48036,,,,,,
Turkey,1991,,30.38145,,,,,,
Turkey,1992,,29.27687,,,,,,
Turkey,1993,,28.4562,,,,,,
Turkey,1994,,27.42823,,,,,,
Turkey,1995,,27.74516,,,,,,
Turkey,1998,,,,,,0,,
Turkey,1999,,,,,35.06077,2.95752,,
Turkey,2000,,,,,,2.58992,7.08241,
Turkey,2001,,,,,34.7828,2.71185,6.60896,
Turkey,2002,,,,,36.88727,2.81861,6.53223,
Turkey,2003,,,,,33.00889,2.96035,7.15246,
Turkey,2004,,,,,29.46258,3.11739,8.77593,
Turkey,2006,,,,,26.74356,2.86247,8.54862,
Turkey,2012,,20.13204,,,,,,
Turkey,2013,,19.83354,,,,,,
Tunisia,1971,,47.47047,,,,,,
Tunisia,1973,,43.99921,,,,,,
Tunisia,1975,,40.96882,,,,,,
Tunisia,1976,,39.99944,,,,,,
Tunisia,1977,,40.3801,,,,,,
Tunisia,1978,,39.44125,,,,,,
Tunisia,1979,,39.2351,,,,,,
Tunisia,1980,,39.02435,,,,,,
Tunisia,1981,,38.50327,,,,,,
Tunisia,1982,,37.85364,,,,,,
Tunisia,1983,,37.83434,,,,,,
Tunisia,1984,,35.93868,,,,,,
Tunisia,1985,,34.01426,,,,,,
Tunisia,1986,,31.58681,,,,,,
Tunisia,1987,,32.17963,,,,,,
Tunisia,1988,,30.94783,,,,,,
Tunisia,1989,,30.164,,,,,,
Tunisia,1990,,29.68811,,,,,,
Tunisia,1991,,27.775,,,,,,
Tunisia,1992,,26.40503,,,,,,
Tunisia,1993,,26.19308,,,,,,
Tunisia,1994,,26.29072,,,,,,
Tunisia,1995,,25.22658,,,,,,
Tunisia,1996,,24.5295,,,,6.28781,,
Tunisia,1997,,24.1413,,,,6.67903,25.95522,
Tunisia,1998,,24.0811,,,,,,
Tunisia,1999,14.1755,23.86149,14.1755,24.59279,82.31355,6.27099,24.90079,34.49347
Tunisia,2000,13.96025,23.21045,13.96025,24.16291,71.25679,6.20198,24.59178,33.3144
Tunisia,2001,14.4394,22.69378,14.4394,23.45843,63.63963,6.20183,24.64776,33.14603
Tunisia,2002,13.99162,21.89225,13.99162,21.41148,56.74267,5.79003,22.88013,32.86089
Tunisia,2003,18.37174,21.53775,18.37174,23.5007,,6.81673,27.68429,34.98011
Tunisia,2004,19.15468,20.60639,19.15468,21.03045,,6.72078,27.83381,35.24702
Tunisia,2005,18.72686,19.98753,18.72686,21.70744,,6.45157,26.69569,34.2771
Tunisia,2006,,19.14138,,,,6.43859,26.86131,
Tunisia,2007,,18.15286,,,,6.46552,26.42863,
Tunisia,2008,17.2892,17.28071,17.2892,24.35577,,6.27219,25.25867,27.65974
Tunisia,2009,,16.97824,,,,6.52848,25.26201,
Tunisia,2010,,17.11543,,,,6.202,26.07562,
Tunisia,2011,,17.35205,,,,,,
Tunisia,2012,,17.14983,,,52.78794,6.22349,21.61525,
Tunisia,2013,,17.43043,,,56.59068,,,
Trinidad and Tobago,1971,,34.46686,,,,,,
Trinidad and Tobago,1972,,33.39772,,,,,,
Trinidad and Tobago,1973,,32.87038,,,,,,
Trinidad and Tobago,1974,,31.63394,,,,,,
Trinidad and Tobago,1975,,30.90816,,,,,,
Trinidad and Tobago,1976,,30.75769,,,,,,
Trinidad and Tobago,1977,,29.3721,,,,,,
Trinidad and Tobago,1978,,28.58133,,,,,,
Trinidad and Tobago,1979,,27.99918,,,,,,
Trinidad and Tobago,1980,,25.88282,,,,,,
Trinidad and Tobago,1981,,23.8559,,,,,,
Trinidad and Tobago,1982,,23.01315,,,,,,
Trinidad and Tobago,1983,,22.58083,,,,,,
Trinidad and Tobago,1984,,22.69793,,,,,,
Trinidad and Tobago,1985,,22.22969,,,,,,
Trinidad and Tobago,1986,,22.06739,,,,,,
Trinidad and Tobago,1987,,22.97254,,,,,,
Trinidad and Tobago,1988,,23.77882,,,,,,
Trinidad and Tobago,1989,,24.67714,,,,,,
Trinidad and Tobago,1991,,25.95905,,,,,,
Trinidad and Tobago,1992,,26.13592,,,,,,
Trinidad and Tobago,1993,,25.76566,,,,,,
Trinidad and Tobago,1994,,27.04757,,,,,,
Trinidad and Tobago,1996,,25.49342,,,,3.24877,,
Trinidad and Tobago,1997,,24.76132,,,,3.32521,11.307,
Trinidad and Tobago,1998,,,,,,2.43891,8.03995,
Trinidad and Tobago,1999,,21.32821,,,,2.75612,9.70982,
Trinidad and Tobago,2000,10.41674,20.75006,10.41674,,,2.75565,10.42718,50.24321
Trinidad and Tobago,2001,11.3619,19.75159,11.3619,,,3.06529,10.42365,45.26161
Trinidad and Tobago,2002,15.4523,19.6154,15.4523,,,3.54301,13.39844,48.27441
Trinidad and Tobago,2003,11.25691,18.50138,11.25691,,,3.156,13.33585,39.18242
Trinidad and Tobago,2004,,17.51665,,,,,,
Trinidad and Tobago,2005,,16.54586,,,,,,
Trinidad and Tobago,2007,8.58465,15.93954,8.58465,,,,,
Trinidad and Tobago,2008,10.37808,17.15784,10.37808,,,,,
Trinidad and Tobago,2009,15.11747,17.57943,15.11747,,,,,
Turkmenistan,2012,,,,,,3.04925,20.79551,
Turks and Caicos Islands,1971,,15.23585,,,,,,
Turks and Caicos Islands,1972,,19.9,,,,,,
Turks and Caicos Islands,1975,,17.29787,,,,,,
Turks and Caicos Islands,1976,,21.25301,,,,,,
Turks and Caicos Islands,1977,,21.68675,,,,,,
Turks and Caicos Islands,1978,,21.15,,,,,,
Turks and Caicos Islands,1997,,17.47778,,,,,,
Turks and Caicos Islands,1998,,,,,,,,24.95105
Turks and Caicos Islands,1999,,18.40404,,,,,,21.62162
Turks and Caicos Islands,2000,,,,,,,,34.35124
Turks and Caicos Islands,2001,,17.69106,,,,,,34.39036
Turks and Caicos Islands,2002,,17.95798,,,,,,21.11836
Turks and Caicos Islands,2003,,15.21008,,,,,,21.61944
Turks and Caicos Islands,2005,,,,,,,,30.00212
Turks and Caicos Islands,2014,,9.28772,,,,,,
Tuvalu,1994,,20.75362,,,,,,
Tuvalu,1999,,18.88889,,,,,,
Tuvalu,2000,,19.7013,,,,,,
Tuvalu,2001,,18.29487,,,,,,
Tuvalu,2002,,16.66234,,,,,,
Tuvalu,2003,,17.92,,,,,,
Tuvalu,2004,,19.23288,,,,,,
Ukraine,1991,,22.60489,,,,,,
Ukraine,1993,,20.47717,,,,,,
Ukraine,1994,,19.91538,,,,,,
Ukraine,1997,,20.93593,,,,5.45601,12.92467,
Ukraine,1998,,20.8617,,,,4.44884,11.59928,
Ukraine,1999,,20.48241,,,,3.61808,13.53417,
Ukraine,2000,,19.88406,,,36.48026,4.16623,11.35897,
Ukraine,2001,,19.58976,,,37.23602,4.68049,12.81095,
Ukraine,2002,,19.46268,,,41.66947,5.43333,14.36096,
Ukraine,2003,,19.11184,,,36.04503,5.60241,14.41952,
Ukraine,2004,,18.59754,,,32.42741,5.30832,12.78175,
Ukraine,2005,,18.70376,,,32.29733,6.05848,13.73865,
Ukraine,2006,,17.12453,,,32.32234,6.20873,13.92323,
Ukraine,2007,,16.33813,,,30.51833,6.1512,14.03619,
Ukraine,2008,,15.81651,,,32.93389,6.42993,13.55571,
Ukraine,2009,,15.58278,,,38.97334,7.31088,15.05737,
Ukraine,2010,,15.65789,,,,,,
Ukraine,2011,28.08619,15.83346,28.08619,27.46227,37.69823,6.16237,13.48432,15.6148
Ukraine,2012,32.23838,16.08657,32.23838,30.14403,41.17103,6.69233,13.66552,16.81825
Ukraine,2013,,16.48785,,,,6.67166,13.86764,17.46466
Uganda,1970,,33.97709,,,,,,
Uganda,1971,,34.70653,,,,,,
Uganda,1972,,32.59304,,,,,,
Uganda,1973,,32.08132,,,,,,
Uganda,1974,,33.33824,,,,,,
Uganda,1975,,33.94596,,,,,,
Uganda,1976,,34.83689,,,,,,
Uganda,1977,,35.00071,,,,,,
Uganda,1978,,35.33496,,,,,,
Uganda,1979,,33.5835,,,,,,
Uganda,1980,,33.89665,,,,,,
Uganda,1981,,34.75408,,,,,,
Uganda,1982,,36.3929,,,,,,
Uganda,1983,,35.16441,,,,,,
Uganda,1984,,33.8186,,,,,,
Uganda,1985,,34.46536,,,,,,
Uganda,1986,,30.13117,,,,,,
Uganda,1987,,31.64314,,,,,,
Uganda,1988,,31.9874,,,,,,
Uganda,1989,,29.06809,,,,,,
Uganda,1990,,29.3527,,,,,,
Uganda,1991,,32.9232,,,,,,
Uganda,1992,,27.68737,,,,,,
Uganda,1993,,29.10576,,,,,,
Uganda,1994,,33.19221,,,,,,
Uganda,1995,,35.19818,,,,,,
Uganda,1996,,37.62231,,,,,,
Uganda,1997,,59.42568,,,,,,
Uganda,1998,,58.51028,,,,,,
Uganda,1999,,57.3049,,,,,,
Uganda,2000,,59.42965,,,,2.46167,10.35489,
Uganda,2001,,54.32167,,,,,,
Uganda,2002,,52.72399,,,,,,
Uganda,2003,,52.38955,,,,,,
Uganda,2004,10.65814,50.08651,10.65814,32.10548,178.54778,4.95237,20.30833,61.21026
Uganda,2005,,49.87764,,,,,,
Uganda,2006,,49.04733,,,,,,
Uganda,2007,,49.56387,,,,,,
Uganda,2008,,49.92589,,,,,,
Uganda,2009,7.19083,49.28122,7.19083,21.36767,108.51264,3.25429,13.85372,55.37519
Uganda,2010,5.10486,48.576,5.10486,14.16803,69.35006,2.25446,9.38318,57.70099
Uganda,2011,6.73789,47.77601,6.73789,18.00731,63.23822,2.69587,12.07702,59.55199
Uganda,2012,6.34193,,6.34193,19.44257,78.24534,2.7226,12.60984,53.66904
Uganda,2013,,45.59109,,,,2.20093,11.76472,52.66349
United Arab Emirates,1971,,27.30645,,,,,,
United Arab Emirates,1972,,23.68994,,,,,,
United Arab Emirates,1973,,19.63619,,,,,,
United Arab Emirates,1974,,17.17656,,,,,,
United Arab Emirates,1975,,14.75211,,,,,,
United Arab Emirates,1976,,16.3607,,,,,,
United Arab Emirates,1977,,15.67131,,,,,,
United Arab Emirates,1978,,16.04642,,,,,,
United Arab Emirates,1979,,16.23312,,,,,,
United Arab Emirates,1980,,16.25985,,,,,,
United Arab Emirates,1981,,16.33794,,,,,,
United Arab Emirates,1982,,21.48346,,,,,,
United Arab Emirates,1983,,21.77902,,,,,,
United Arab Emirates,1984,,24.01023,,,,,,
United Arab Emirates,1985,,24.1961,,,,,,
United Arab Emirates,1986,,24.84485,,,,,,
United Arab Emirates,1987,,24.35787,,,,,,
United Arab Emirates,1988,,24.96814,,,,,,
United Arab Emirates,1989,,18.34669,,,,,,
United Arab Emirates,1990,,18.08003,,,,,,
United Arab Emirates,1991,,18.28038,,,,,,
United Arab Emirates,1992,,17.63254,,,,,,
United Arab Emirates,1993,,17.10681,,,,,,
United Arab Emirates,1994,,17.02467,,,,,,
United Arab Emirates,1995,,16.99968,,,,,,
United Arab Emirates,1996,,16.53584,,,,,,
United Arab Emirates,1997,,16.07066,,,,1.10944,5.02373,
United Arab Emirates,1998,5.9149,15.85782,5.9149,7.97562,,,,
United Arab Emirates,1999,,16.01551,,,,,,
United Arab Emirates,2000,,16.14708,,,,,,
United Arab Emirates,2001,,15.94765,,,,,,
United Arab Emirates,2002,,15.27716,,,,,,
United Arab Emirates,2003,,15.21595,,,,,,
United Arab Emirates,2004,,15.00218,,,,,,
United Arab Emirates,2005,,15.23077,,,,,,
United Arab Emirates,2006,,15.47687,,,,,,
United Arab Emirates,2007,,17.19022,,,,,,
United Arab Emirates,2009,,15.60016,,,,,,
United Arab Emirates,2010,,16.83357,,,,,,
United Arab Emirates,2011,11.57056,17.03397,11.57056,17.5242,,,,
United Arab Emirates,2012,10.40832,18.18358,10.40832,17.7726,,,,
United Arab Emirates,2013,,16.06864,,,,,,
United Kingdom,1971,,23.32729,,,,,,
United Kingdom,1972,,22.63746,,,,,,
United Kingdom,1973,,21.72124,,,,,,
United Kingdom,1974,,21.09322,,,,,,
United Kingdom,1975,,20.55043,,,,,,
United Kingdom,1976,,20.03306,,,,,,
United Kingdom,1977,,20.10764,,,,,,
United Kingdom,1978,,19.94377,,,,,,
United Kingdom,1979,,19.36901,,,,,,
United Kingdom,1980,,18.98941,,,,,,
United Kingdom,1982,,18.71611,,,,,,
United Kingdom,1983,,18.26122,,,,,,
United Kingdom,1984,,17.97819,,,,,,
United Kingdom,1985,,17.52049,,,,,,
United Kingdom,1987,,20.29108,,,,,,
United Kingdom,1988,,20.32558,,,,,,
United Kingdom,1989,,19.62207,,,,,,
United Kingdom,1990,,19.67982,,,,,,
United Kingdom,1991,,19.78394,,,,,,
United Kingdom,1992,,19.80669,,,,,,
United Kingdom,1996,,,,,,4.76335,,
United Kingdom,1998,13.48708,,13.48708,24.46833,30.13338,4.56434,12.25563,23.63436
United Kingdom,1999,13.2281,18.69099,13.2281,22.64952,24.38301,4.31332,11.80168,24.44138
