Entity,Year,Fruit consumption per capita- FAOstat
South Africa,1996,39.03
South Africa,1997,38.16
South Africa,1998,33.95
South Africa,1999,41.29
South Africa,2000,44.27
South Africa,2001,43.47
South Africa,2002,42.99
South Africa,2003,41.23
South Africa,2004,38.14
South Africa,2005,36.45
South Africa,2006,37.57
South Africa,2007,33.98
South Africa,2008,36.2
South Africa,2009,32.88
South Africa,2010,33.6
South Africa,2011,38.61
South Africa,2012,32.7
South Africa,2013,38
Slovenia,1992,48.86
Slovenia,1993,63.17
Slovenia,1994,82.38
Slovenia,1995,85.54
Slovenia,1996,130.15
Slovenia,1997,109.03
Slovenia,1998,123.04
Slovenia,1999,130.85
Slovenia,2000,157.72
Slovenia,2001,116.47
Slovenia,2002,148.31
Slovenia,2003,141.02
Slovenia,2004,163.38
Slovenia,2005,151.98
Slovenia,2006,130.66
Slovenia,2007,125.97
Slovenia,2008,121.88
Slovenia,2009,132.06
Slovenia,2010,122.21
Slovenia,2011,121.41
Slovenia,2012,110.61
Slovenia,2013,117.35
Solomon Islands,1961,60.23
Solomon Islands,1962,59.48
Solomon Islands,1963,58.75
Solomon Islands,1964,58.11
Solomon Islands,1965,58.21
Solomon Islands,1966,57.73
Solomon Islands,1967,57.11
Solomon Islands,1968,56.57
Solomon Islands,1969,55.4
Solomon Islands,1970,54.56
Solomon Islands,1971,54.04
Solomon Islands,1972,52.87
Solomon Islands,1973,51.69
Solomon Islands,1974,50.69
Solomon Islands,1975,49.81
Solomon Islands,1976,48.86
Solomon Islands,1977,48.05
Solomon Islands,1978,47.4
Solomon Islands,1979,47.09
Solomon Islands,1980,46.93
Solomon Islands,1981,48.07
Solomon Islands,1982,48.82
Solomon Islands,1983,47.33
Solomon Islands,1984,46.17
Solomon Islands,1985,46.25
Solomon Islands,1986,43.57
Solomon Islands,1987,43.69
Solomon Islands,1988,45.03
Solomon Islands,1989,46.87
Solomon Islands,1990,47.4
Solomon Islands,1991,47.21
Solomon Islands,1992,45.45
Solomon Islands,1993,40.36
Solomon Islands,1994,38.66
Solomon Islands,1995,39.23
Solomon Islands,1996,39.49
Solomon Islands,1997,40.28
Solomon Islands,1998,39.88
Solomon Islands,1999,30.58
Solomon Islands,2000,39.46
Solomon Islands,2001,41.46
Solomon Islands,2002,43.31
Solomon Islands,2003,44.72
Solomon Islands,2004,45.08
Solomon Islands,2005,48.26
Solomon Islands,2006,55.96
Solomon Islands,2007,59.48
Solomon Islands,2008,60.31
Solomon Islands,2009,61.2
Solomon Islands,2010,57.73
Solomon Islands,2011,56.74
Solomon Islands,2012,50.63
Solomon Islands,2013,51.63
Spain,1961,52.29
Spain,1962,46.85
Spain,1963,61.5
Spain,1964,62.22
Spain,1965,59.64
Spain,1966,63.72
Spain,1967,58.93
Spain,1968,64.5
Spain,1969,69.19
Spain,1970,66
Spain,1971,73.86
Spain,1972,84.13
Spain,1973,92.67
Spain,1974,89.68
Spain,1975,83.54
Spain,1976,80.33
Spain,1977,75.27
Spain,1978,89.37
Spain,1979,93.61
Spain,1980,90.12
Spain,1981,92.5
Spain,1982,94.75
Spain,1983,97.28
Spain,1984,87.96
Spain,1985,98.21
Spain,1986,94.88
Spain,1987,108.61
Spain,1988,108.72
Spain,1989,122.71
Spain,1990,115.96
Spain,1991,113.04
Spain,1992,130
Spain,1993,118.39
Spain,1994,108.55
Spain,1995,90.88
Spain,1996,102.59
Spain,1997,116.1
Spain,1998,102.43
Spain,1999,114.75
Spain,2000,107.37
Spain,2001,111.01
Spain,2002,119.69
Spain,2003,106.57
Spain,2004,95.12
Spain,2005,100.23
Spain,2006,107.62
Spain,2007,86.44
Spain,2008,97.4
Spain,2009,76.59
Spain,2010,79.66
Spain,2011,74.9
Spain,2012,66.24
Spain,2013,72.23
South Korea,1961,5.19
South Korea,1962,6.6
South Korea,1963,5.89
South Korea,1964,7.35
South Korea,1965,9.83
South Korea,1966,10.26
South Korea,1967,10.98
South Korea,1968,11.73
South Korea,1969,12.22
South Korea,1970,12.28
South Korea,1971,11.73
South Korea,1972,13.72
South Korea,1973,15.09
South Korea,1974,15.71
South Korea,1975,14.64
South Korea,1976,15.81
South Korea,1977,20.17
South Korea,1978,21.31
South Korea,1979,23.85
South Korea,1980,23.22
South Korea,1981,26.71
South Korea,1982,30.24
South Korea,1983,34.24
South Korea,1984,30.1
South Korea,1985,35.16
South Korea,1986,34.18
South Korea,1987,38.05
South Korea,1988,41.87
South Korea,1989,54.19
South Korea,1990,46.99
South Korea,1991,57.17
South Korea,1992,62.4
South Korea,1993,58.18
South Korea,1994,60.84
South Korea,1995,69.58
South Korea,1996,63.45
South Korea,1997,69.75
South Korea,1998,57.49
South Korea,1999,64.92
South Korea,2000,69.56
South Korea,2001,72.02
South Korea,2002,68.13
South Korea,2003,65.08
South Korea,2004,67.55
South Korea,2005,76.11
South Korea,2006,70.82
South Korea,2007,79.92
South Korea,2008,74.13
South Korea,2009,72.85
South Korea,2010,67.55
South Korea,2011,67.13
South Korea,2012,67.14
South Korea,2013,66.86
Sri Lanka,1961,38.4
Sri Lanka,1962,38.22
Sri Lanka,1963,39.98
Sri Lanka,1964,41.77
Sri Lanka,1965,44.05
Sri Lanka,1966,45.95
Sri Lanka,1967,53.88
Sri Lanka,1968,40.91
Sri Lanka,1969,38.98
Sri Lanka,1970,38.21
Sri Lanka,1971,42.68
Sri Lanka,1972,40.96
Sri Lanka,1973,42.02
Sri Lanka,1974,49.53
Sri Lanka,1975,67.22
Sri Lanka,1976,70.72
Sri Lanka,1977,63.97
Sri Lanka,1978,63.09
Sri Lanka,1979,102.93
Sri Lanka,1980,121.48
Sri Lanka,1981,83.4
Sri Lanka,1982,64.69
Sri Lanka,1983,75.32
Sri Lanka,1984,56.04
Sri Lanka,1985,41.53
Sri Lanka,1986,48.88
Sri Lanka,1987,41.9
Sri Lanka,1988,40.22
Sri Lanka,1989,42.69
Sri Lanka,1990,37.16
Sri Lanka,1991,34.2
Sri Lanka,1992,35.26
Sri Lanka,1993,38.62
Sri Lanka,1994,40.16
Sri Lanka,1995,40.96
Sri Lanka,1996,40.92
Sri Lanka,1997,37.09
Sri Lanka,1998,40.78
Sri Lanka,1999,39.89
Sri Lanka,2000,39.54
Sri Lanka,2001,43.43
Sri Lanka,2002,35.07
Sri Lanka,2003,33.62
Sri Lanka,2004,33.99
Sri Lanka,2005,34.33
Sri Lanka,2006,31.27
Sri Lanka,2007,31.89
Sri Lanka,2008,32.79
Sri Lanka,2009,32.02
Sri Lanka,2010,35.15
Sri Lanka,2011,36.7
Sri Lanka,2012,36.61
Sri Lanka,2013,36.15
Swaziland,1961,30.72
Swaziland,1962,33.94
Swaziland,1963,32.06
Swaziland,1964,34.67
Swaziland,1965,37.35
Swaziland,1966,46.53
Swaziland,1967,57.28
Swaziland,1968,48.19
Swaziland,1969,51.41
Swaziland,1970,50.04
Swaziland,1971,44.36
Swaziland,1972,35.52
Swaziland,1973,40.27
Swaziland,1974,53.85
Swaziland,1975,51.14
Swaziland,1976,43.12
Swaziland,1977,50.54
Swaziland,1978,46.35
Swaziland,1979,52.15
Swaziland,1980,58.1
Swaziland,1981,55.42
Swaziland,1982,55.98
Swaziland,1983,51.25
Swaziland,1984,57.9
Swaziland,1985,59.42
Swaziland,1986,64.35
Swaziland,1987,77.57
Swaziland,1988,91.75
Swaziland,1989,89.29
Swaziland,1990,90.23
Swaziland,1991,79.2
Swaziland,1992,67.99
Swaziland,1993,61.22
Swaziland,1994,52.77
Swaziland,1995,35.95
Swaziland,1996,43.55
Swaziland,1997,25.08
Swaziland,1998,27.2
Swaziland,1999,30.46
Swaziland,2000,41.21
Swaziland,2001,59.28
Swaziland,2002,78.12
Swaziland,2003,66.67
Swaziland,2004,76.17
Swaziland,2005,84.94
Swaziland,2006,70.11
Swaziland,2007,67.34
Swaziland,2008,72.46
Swaziland,2009,74.23
Swaziland,2010,79.6
Swaziland,2011,80.9
Swaziland,2012,85.9
Swaziland,2013,88.22
Sudan,2012,79.96
Sudan,2013,78.96
Suriname,1961,22.09
Suriname,1962,39.11
Suriname,1963,50.9
Suriname,1964,38.21
Suriname,1965,37.2
Suriname,1966,42.65
Suriname,1967,50.74
Suriname,1968,50.38
Suriname,1969,51.08
Suriname,1970,47.34
Suriname,1971,42.66
Suriname,1972,42.27
Suriname,1973,54.76
Suriname,1974,47.14
Suriname,1975,42.57
Suriname,1976,42.57
Suriname,1977,38.5
Suriname,1978,22.9
Suriname,1979,36.62
Suriname,1980,38.46
Suriname,1981,43.75
Suriname,1982,35.32
Suriname,1983,39.36
Suriname,1984,43.04
Suriname,1985,44.14
Suriname,1986,39.53
Suriname,1987,61.18
Suriname,1988,63.17
Suriname,1989,70.7
Suriname,1990,70.6
Suriname,1991,90.39
Suriname,1992,83.29
Suriname,1993,98.07
Suriname,1994,99.19
Suriname,1995,95.68
Suriname,1996,78.65
Suriname,1997,77.93
Suriname,1998,75.49
Suriname,1999,74.85
Suriname,2000,68.19
Suriname,2001,70.4
Suriname,2002,59
Suriname,2003,60.98
Suriname,2004,76.38
Suriname,2005,76.73
Suriname,2006,74.59
Suriname,2007,85.84
Suriname,2008,81.72
Suriname,2009,87.35
Suriname,2010,107.42
Suriname,2011,98.83
Suriname,2012,104.74
Suriname,2013,116.46
Switzerland,1961,138.26
Switzerland,1962,170.61
Switzerland,1963,142.92
Switzerland,1964,144.94
Switzerland,1965,160.23
Switzerland,1966,153.86
Switzerland,1967,212.07
Switzerland,1968,144.1
Switzerland,1969,191.42
Switzerland,1970,143.29
Switzerland,1971,150.82
Switzerland,1972,118.05
Switzerland,1973,148.6
Switzerland,1974,129.61
Switzerland,1975,148.29
Switzerland,1976,129.45
Switzerland,1977,132
Switzerland,1978,139.43
Switzerland,1979,153.94
Switzerland,1980,144.07
Switzerland,1981,125.21
Switzerland,1982,146.63
Switzerland,1983,128.47
Switzerland,1984,131.09
Switzerland,1985,126.06
Switzerland,1986,130.64
Switzerland,1987,125.55
Switzerland,1988,135.03
Switzerland,1989,129.21
Switzerland,1990,127.8
Switzerland,1991,117.24
Switzerland,1992,124.5
Switzerland,1993,119.28
Switzerland,1994,116.33
Switzerland,1995,115.99
Switzerland,1996,121.44
Switzerland,1997,112.16
Switzerland,1998,116.41
Switzerland,1999,95.06
Switzerland,2000,89.81
Switzerland,2001,87.85
Switzerland,2002,87.6
Switzerland,2003,80.18
Switzerland,2004,76.36
Switzerland,2005,71.93
Switzerland,2006,74.3
Switzerland,2007,79.42
Switzerland,2008,86.5
Switzerland,2009,95.74
Switzerland,2010,103.02
Switzerland,2011,105.38
Switzerland,2012,109.3
Switzerland,2013,103.61
Sweden,1961,60.95
Sweden,1962,73.04
Sweden,1963,68.3
Sweden,1964,77.09
Sweden,1965,72.38
Sweden,1966,70.4
Sweden,1967,76.57
Sweden,1968,81.1
Sweden,1969,76.26
Sweden,1970,86.62
Sweden,1971,84.13
Sweden,1972,83.31
Sweden,1973,83.45
Sweden,1974,82.44
Sweden,1975,85.8
Sweden,1976,91.39
Sweden,1977,87.26
Sweden,1978,80.54
Sweden,1979,87.46
Sweden,1980,80.67
Sweden,1981,84.43
Sweden,1982,78.82
Sweden,1983,77.24
Sweden,1984,76.74
Sweden,1985,75.49
Sweden,1986,78.78
Sweden,1987,83.04
Sweden,1988,88.32
Sweden,1989,94.78
Sweden,1990,96.84
Sweden,1991,88.35
Sweden,1992,88.84
Sweden,1993,87.03
Sweden,1994,91.69
Sweden,1995,82.16
Sweden,1996,82.81
Sweden,1997,92.45
Sweden,1998,92.32
Sweden,1999,98.53
Sweden,2000,98.66
Sweden,2001,101.26
Sweden,2002,108.89
Sweden,2003,115.04
Sweden,2004,113.94
Sweden,2005,109.67
Sweden,2006,111.63
Sweden,2007,117.36
Sweden,2008,134.1
Sweden,2009,117.65
Sweden,2010,119.29
Sweden,2011,116.94
Sweden,2012,117.71
Sweden,2013,125
Tajikistan,1992,27.52
Tajikistan,1993,28.16
Tajikistan,1994,24.89
Tajikistan,1995,28.26
Tajikistan,1996,31.82
Tajikistan,1997,31.4
Tajikistan,1998,13
Tajikistan,1999,13.4
Tajikistan,2000,19.98
Tajikistan,2001,17.29
Tajikistan,2002,12.3
Tajikistan,2003,5.05
Tajikistan,2004,17.14
Tajikistan,2005,15.74
Tajikistan,2006,19.02
Tajikistan,2007,17.92
Tajikistan,2008,22.43
Tajikistan,2009,22.53
Tajikistan,2010,22.8
Tajikistan,2011,28.4
Tajikistan,2012,31.27
Tajikistan,2013,33.21
Tanzania,1961,51.91
Tanzania,1962,50.61
Tanzania,1963,53.08
Tanzania,1964,54.56
Tanzania,1965,53.8
Tanzania,1966,63.05
Tanzania,1967,49.05
Tanzania,1968,43.41
Tanzania,1969,51.18
Tanzania,1970,61.14
Tanzania,1971,48.41
Tanzania,1972,44.49
Tanzania,1973,43.16
Tanzania,1974,45.34
Tanzania,1975,45.36
Tanzania,1976,55.72
Tanzania,1977,55.43
Tanzania,1978,53.1
Tanzania,1979,51.83
Tanzania,1980,51.18
Tanzania,1981,50.46
Tanzania,1982,49.24
Tanzania,1983,48.4
Tanzania,1984,47.42
Tanzania,1985,46.27
Tanzania,1986,45.55
Tanzania,1987,45.06
Tanzania,1988,44.51
Tanzania,1989,41.39
Tanzania,1990,42.79
Tanzania,1991,39.6
Tanzania,1992,39.15
Tanzania,1993,38.22
Tanzania,1994,35.57
Tanzania,1995,30.97
Tanzania,1996,31.82
Tanzania,1997,40.87
Tanzania,1998,49.31
Tanzania,1999,45.07
Tanzania,2000,42.95
Tanzania,2001,46.22
Tanzania,2002,79.01
Tanzania,2003,59.67
Tanzania,2004,73.59
Tanzania,2005,76.56
Tanzania,2006,91.38
Tanzania,2007,80.02
Tanzania,2008,79.32
Tanzania,2009,76.95
Tanzania,2010,81.85
Tanzania,2011,85.51
Tanzania,2012,73.32
Tanzania,2013,77.38
Thailand,1961,68.59
Thailand,1962,63.63
Thailand,1963,65.37
Thailand,1964,60.9
Thailand,1965,72.79
Thailand,1966,75.23
Thailand,1967,71.58
Thailand,1968,67.78
Thailand,1969,66.9
Thailand,1970,65.74
Thailand,1971,66.05
Thailand,1972,63.98
Thailand,1973,69.77
Thailand,1974,73.12
Thailand,1975,90
Thailand,1976,109.3
Thailand,1977,106.91
Thailand,1978,105.52
Thailand,1979,118.21
Thailand,1980,122.73
Thailand,1981,102.7
Thailand,1982,91.4
Thailand,1983,88.19
Thailand,1984,86.93
Thailand,1985,94.38
Thailand,1986,93.58
Thailand,1987,88.14
Thailand,1988,87.08
Thailand,1989,91.97
Thailand,1990,83.65
Thailand,1991,85.74
Thailand,1992,88.52
Thailand,1993,97.76
Thailand,1994,96.39
Thailand,1995,93.25
Thailand,1996,90.72
Thailand,1997,93.87
Thailand,1998,91.94
Thailand,1999,112.01
Thailand,2000,130.2
Thailand,2001,125.19
Thailand,2002,130.05
Thailand,2003,123.24
Thailand,2004,111.37
Thailand,2005,116.2
Thailand,2006,123.14
Thailand,2007,134.57
Thailand,2008,113.11
Thailand,2009,107.23
Thailand,2010,106.71
Thailand,2011,106.44
Thailand,2012,111.63
Thailand,2013,103.12
Timor,1961,42.44
Timor,1962,41.7
Timor,1963,40.99
Timor,1964,40.22
Timor,1965,40.24
Timor,1966,39.47
Timor,1967,39.4
Timor,1968,39.31
Timor,1969,39.27
Timor,1970,39.33
Timor,1971,39.12
Timor,1972,38.76
Timor,1973,38.65
Timor,1974,37.7
Timor,1975,39.63
Timor,1976,41.15
Timor,1977,38.45
Timor,1978,37.29
Timor,1979,40.01
Timor,1980,41.51
Timor,1981,36.66
Timor,1982,31.22
Timor,1983,30.96
Timor,1984,24.73
Timor,1985,21.4
Timor,1986,22.05
Timor,1987,23.36
Timor,1988,21.85
Timor,1989,21.83
Timor,1990,24.1
Timor,1991,22.38
Timor,1992,22.34
Timor,1993,17.94
Timor,1994,28.11
Timor,1995,23.03
Timor,1996,20.03
Timor,1997,22.82
Timor,1998,18.18
Timor,1999,15.38
Timor,2000,16.64
Timor,2001,17.33
Timor,2002,18.8
Timor,2003,13.24
Timor,2004,13.46
Timor,2005,13.61
Timor,2006,14.31
Timor,2007,14.97
Timor,2008,14.58
Timor,2009,14.4
Timor,2010,13.85
Timor,2011,17.01
Timor,2012,17.28
Timor,2013,16.92
Tunisia,1961,45.95
Tunisia,1962,41.9
Tunisia,1963,41.03
Tunisia,1964,39.43
Tunisia,1965,42.69
Tunisia,1966,39.88
Tunisia,1967,43.84
Tunisia,1968,36.32
Tunisia,1969,34.59
Tunisia,1970,35.02
Tunisia,1971,36.03
Tunisia,1972,42.87
Tunisia,1973,36.26
Tunisia,1974,41.12
Tunisia,1975,45.79
Tunisia,1976,50.48
Tunisia,1977,51.31
Tunisia,1978,52.04
Tunisia,1979,52.52
Tunisia,1980,52.73
Tunisia,1981,56.34
Tunisia,1982,53.42
Tunisia,1983,57.33
Tunisia,1984,61.43
Tunisia,1985,61.51
Tunisia,1986,65.18
Tunisia,1987,67.88
Tunisia,1988,66.2
Tunisia,1989,69.7
Tunisia,1990,67.31
Tunisia,1991,68.83
Tunisia,1992,69.99
Tunisia,1993,87.26
Tunisia,1994,74.48
Tunisia,1995,69.12
Tunisia,1996,75.7
Tunisia,1997,78.88
Tunisia,1998,81.24
Tunisia,1999,83.89
Tunisia,2000,88.28
Tunisia,2001,85
Tunisia,2002,86.03
Tunisia,2003,85.18
Tunisia,2004,91.51
Tunisia,2005,82.6
Tunisia,2006,93.25
Tunisia,2007,82.95
Tunisia,2008,90.61
Tunisia,2009,89.42
Tunisia,2010,89.15
Tunisia,2011,96.86
Tunisia,2012,94.63
Tunisia,2013,90.59
Trinidad and Tobago,1961,37
Trinidad and Tobago,1962,41.07
Trinidad and Tobago,1963,41.98
Trinidad and Tobago,1964,53.05
Trinidad and Tobago,1965,58.1
Trinidad and Tobago,1966,60.73
Trinidad and Tobago,1967,65.47
Trinidad and Tobago,1968,67.15
Trinidad and Tobago,1969,71.24
Trinidad and Tobago,1970,69.48
Trinidad and Tobago,1971,69.2
Trinidad and Tobago,1972,70.21
Trinidad and Tobago,1973,70.77
Trinidad and Tobago,1974,64.07
Trinidad and Tobago,1975,66.6
Trinidad and Tobago,1976,66.17
Trinidad and Tobago,1977,81.27
Trinidad and Tobago,1978,78.62
Trinidad and Tobago,1979,109.02
Trinidad and Tobago,1980,112.43
Trinidad and Tobago,1981,93.33
Trinidad and Tobago,1982,102.57
Trinidad and Tobago,1983,106.5
Trinidad and Tobago,1984,94.11
Trinidad and Tobago,1985,92.06
Trinidad and Tobago,1986,63.81
Trinidad and Tobago,1987,77.61
Trinidad and Tobago,1988,68.99
Trinidad and Tobago,1989,53.84
Trinidad and Tobago,1990,57.15
Trinidad and Tobago,1991,83.45
Trinidad and Tobago,1992,75.31
Trinidad and Tobago,1993,76.77
Trinidad and Tobago,1994,55.79
Trinidad and Tobago,1995,55.29
Trinidad and Tobago,1996,58.96
Trinidad and Tobago,1997,56.2
Trinidad and Tobago,1998,64.3
Trinidad and Tobago,1999,64.06
Trinidad and Tobago,2000,64.81
Trinidad and Tobago,2001,67.27
Trinidad and Tobago,2002,68.41
Trinidad and Tobago,2003,75.05
Trinidad and Tobago,2004,62.59
Trinidad and Tobago,2005,73.63
Trinidad and Tobago,2006,74.33
Trinidad and Tobago,2007,71.74
Trinidad and Tobago,2008,71.52
Trinidad and Tobago,2009,69.11
Trinidad and Tobago,2010,75.68
Trinidad and Tobago,2011,114.34
Trinidad and Tobago,2012,118.45
Trinidad and Tobago,2013,111.85
Togo,1961,13.4
Togo,1962,13.38
Togo,1963,13.29
Togo,1964,13.16
Togo,1965,12.88
Togo,1966,13.63
Togo,1967,13.38
Togo,1968,13.07
Togo,1969,12.94
Togo,1970,12.91
Togo,1971,12.81
Togo,1972,12.82
Togo,1973,12.84
Togo,1974,13.02
Togo,1975,12.92
Togo,1976,12.98
Togo,1977,13.05
Togo,1978,12.9
Togo,1979,13
Togo,1980,13.66
Togo,1981,13.59
Togo,1982,13.24
Togo,1983,13.09
Togo,1984,12.07
Togo,1985,12.28
Togo,1986,12.21
Togo,1987,12.29
Togo,1988,11.97
Togo,1989,11.61
Togo,1990,10.66
Togo,1991,11.64
Togo,1992,11.44
Togo,1993,11.15
Togo,1994,11.05
Togo,1995,10.76
Togo,1996,10.98
Togo,1997,11.17
Togo,1998,11.94
Togo,1999,12.38
Togo,2000,11.63
Togo,2001,11.73
Togo,2002,11.3
Togo,2003,11.61
Togo,2004,11.36
Togo,2005,8.52
Togo,2006,9.22
Togo,2007,8.99
Togo,2008,8.31
Togo,2009,8.83
Togo,2010,9
Togo,2011,9.46
Togo,2012,9.8
Togo,2013,9.55
Uganda,1961,134.54
Uganda,1962,135.75
Uganda,1963,141.96
Uganda,1964,142.38
Uganda,1965,140.75
Uganda,1966,132.97
Uganda,1967,165.58
Uganda,1968,181.15
Uganda,1969,153.74
Uganda,1970,127.33
Uganda,1971,123.61
Uganda,1972,135.35
Uganda,1973,138.5
Uganda,1974,144.62
Uganda,1975,149.87
Uganda,1976,130.59
Uganda,1977,131.21
Uganda,1978,139.76
Uganda,1979,204.28
Uganda,1980,181.78
Uganda,1981,185.11
Uganda,1982,210.36
Uganda,1983,200.35
Uganda,1984,184.35
Uganda,1985,198.53
Uganda,1986,192.58
Uganda,1987,197.14
Uganda,1988,199.74
Uganda,1989,198.89
Uganda,1990,201.34
Uganda,1991,204.91
Uganda,1992,192.04
Uganda,1993,198.03
Uganda,1994,212.2
Uganda,1995,220.6
Uganda,1996,222.93
Uganda,1997,220.66
Uganda,1998,211.86
Uganda,1999,201.1
Uganda,2000,201.82
Uganda,2001,202.72
Uganda,2002,198.95
Uganda,2003,188.17
Uganda,2004,181.49
Uganda,2005,161.91
Uganda,2006,161.92
Uganda,2007,158.52
Uganda,2008,139.6
Uganda,2009,136.82
Uganda,2010,137.09
Uganda,2011,133.69
Uganda,2012,124.84
Uganda,2013,117.77
Turkmenistan,1992,31.92
Turkmenistan,1993,33.2
Turkmenistan,1994,24.01
Turkmenistan,1995,24.3
Turkmenistan,1996,23.42
Turkmenistan,1997,25.37
Turkmenistan,1998,31.47
Turkmenistan,1999,31.38
Turkmenistan,2000,41.63
Turkmenistan,2001,42.67
Turkmenistan,2002,50.19
Turkmenistan,2003,55.87
Turkmenistan,2004,61.11
Turkmenistan,2005,65.5
Turkmenistan,2006,66.66
Turkmenistan,2007,73.34
Turkmenistan,2008,53.22
Turkmenistan,2009,55.17
Turkmenistan,2010,56.34
Turkmenistan,2011,54.96
Turkmenistan,2012,56.36
Turkmenistan,2013,56.1
Turkey,1961,130.37
Turkey,1962,130.49
Turkey,1963,110.01
Turkey,1964,113.11
Turkey,1965,125
Turkey,1966,116.87
Turkey,1967,137.51
Turkey,1968,145.02
Turkey,1969,132.16
Turkey,1970,143.49
Turkey,1971,136.18
Turkey,1972,125.69
Turkey,1973,120.65
Turkey,1974,129.71
Turkey,1975,125.2
Turkey,1976,119.29
Turkey,1977,120.18
Turkey,1978,128.42
Turkey,1979,134.31
Turkey,1980,135.48
Turkey,1981,129.72
Turkey,1982,132.85
Turkey,1983,132.74
Turkey,1984,130.5
Turkey,1985,122.12
Turkey,1986,124.19
Turkey,1987,118.57
Turkey,1988,123.7
Turkey,1989,121.48
Turkey,1990,118.18
Turkey,1991,122.82
Turkey,1992,124.31
Turkey,1993,125.14
Turkey,1994,116.37
Turkey,1995,112.32
Turkey,1996,114.1
Turkey,1997,113.63
Turkey,1998,115.98
Turkey,1999,113.75
Turkey,2000,116.71
Turkey,2001,107.04
Turkey,2002,108.34
Turkey,2003,117.02
Turkey,2004,104.9
Turkey,2005,120.52
Turkey,2006,113.46
Turkey,2007,116.83
Turkey,2008,123.59
Turkey,2009,127.34
Turkey,2010,120.76
Turkey,2011,122.16
Turkey,2012,127.08
Turkey,2013,127.17
United Kingdom,1961,54.58
United Kingdom,1962,62.79
United Kingdom,1963,58.24
United Kingdom,1964,61.35
United Kingdom,1965,58.7
United Kingdom,1966,56.47
United Kingdom,1967,54.78
United Kingdom,1968,59.37
United Kingdom,1969,58.07
United Kingdom,1970,61.17
United Kingdom,1971,62.63
United Kingdom,1972,59.87
United Kingdom,1973,65.54
United Kingdom,1974,58.66
United Kingdom,1975,54.94
United Kingdom,1976,56.94
United Kingdom,1977,52.84
United Kingdom,1978,54.04
United Kingdom,1979,58.94
United Kingdom,1980,58.38
United Kingdom,1981,59.79
United Kingdom,1982,60.69
United Kingdom,1983,64.05
United Kingdom,1984,65.25
United Kingdom,1985,64.79
United Kingdom,1986,68.12
United Kingdom,1987,71.51
United Kingdom,1988,73.38
United Kingdom,1989,78.02
United Kingdom,1990,76.22
United Kingdom,1991,74.97
United Kingdom,1992,77.71
United Kingdom,1993,79.12
United Kingdom,1994,81.18
United Kingdom,1995,78.86
United Kingdom,1996,81.73
United Kingdom,1997,79.59
United Kingdom,1998,89.69
United Kingdom,1999,86.42
United Kingdom,2000,84.7
United Kingdom,2001,91.94
United Kingdom,2002,97.94
United Kingdom,2003,115.61
United Kingdom,2004,116.18
United Kingdom,2005,127.03
United Kingdom,2006,139.08
United Kingdom,2007,126.91
United Kingdom,2008,134.21
United Kingdom,2009,125.13
United Kingdom,2010,123.29
United Kingdom,2011,125.72
United Kingdom,2012,126.05
United Kingdom,2013,127.41
Ukraine,1992,38.18
Ukraine,1993,40.16
Ukraine,1994,27.13
Ukraine,1995,33.59
Ukraine,1996,35.27
Ukraine,1997,40.88
Ukraine,1998,29.32
Ukraine,1999,22.95
Ukraine,2000,30.78
Ukraine,2001,28.65
Ukraine,2002,29.6
Ukraine,2003,36.22
Ukraine,2004,37.83
Ukraine,2005,40.38
Ukraine,2006,38.96
Ukraine,2007,42.56
Ukraine,2008,47.7
Ukraine,2009,45.68
Ukraine,2010,41.23
Ukraine,2011,57.47
Ukraine,2012,58.39
Ukraine,2013,61.51
United Arab Emirates,1961,28.98
United Arab Emirates,1962,27.34
United Arab Emirates,1963,26.72
United Arab Emirates,1964,26.87
United Arab Emirates,1965,26.03
United Arab Emirates,1966,34.33
United Arab Emirates,1967,35.31
United Arab Emirates,1968,43.94
United Arab Emirates,1969,46.59
United Arab Emirates,1970,47.36
United Arab Emirates,1971,39.71
United Arab Emirates,1972,44.34
United Arab Emirates,1973,119.25
United Arab Emirates,1974,84.73
United Arab Emirates,1975,154.33
United Arab Emirates,1976,173.94
United Arab Emirates,1977,168.06
United Arab Emirates,1978,170.38
United Arab Emirates,1979,154.66
United Arab Emirates,1980,111.06
United Arab Emirates,1981,118.41
United Arab Emirates,1982,110.8
United Arab Emirates,1983,119.57
United Arab Emirates,1984,207.05
United Arab Emirates,1985,185.49
United Arab Emirates,1986,192.87
United Arab Emirates,1987,206.24
United Arab Emirates,1988,138.08
United Arab Emirates,1989,145.01
United Arab Emirates,1990,141.74
United Arab Emirates,1991,137.68
United Arab Emirates,1992,132.49
United Arab Emirates,1993,128.59
United Arab Emirates,1994,147.22
United Arab Emirates,1995,126.13
United Arab Emirates,1996,138.94
United Arab Emirates,1997,122.99
United Arab Emirates,1998,118.24
United Arab Emirates,1999,125.74
United Arab Emirates,2000,109.19
United Arab Emirates,2001,122.86
United Arab Emirates,2002,138.64
United Arab Emirates,2003,119.4
United Arab Emirates,2004,105.64
United Arab Emirates,2005,61.24
United Arab Emirates,2006,106.86
United Arab Emirates,2007,100.9
United Arab Emirates,2008,92.5
United Arab Emirates,2009,78.36
United Arab Emirates,2010,68.32
United Arab Emirates,2011,82.06
United Arab Emirates,2012,86.16
United Arab Emirates,2013,116.72
United States,1961,76.76
United States,1962,78.52
United States,1963,70.2
United States,1964,72.59
United States,1965,76.2
United States,1966,80.71
United States,1967,84.33
United States,1968,77.32
United States,1969,91.12
